Data,Producer_1,Producer_2,Producer_3,Total
2019-01-06 00:30:00,0.0,0.0,0.0,0.0
2019-01-06 00:45:00,0.0,0.0,0.0,0.0
2019-01-06 01:00:00,0.0,0.0,0.0,0.0
2019-01-06 01:15:00,0.0,0.0,0.0,0.0
2019-01-06 01:30:00,0.0,0.0,0.0,0.0
2019-01-06 01:45:00,0.0,0.0,0.0,0.0
2019-01-06 02:00:00,0.0,0.0,0.0,0.0
2019-01-06 02:15:00,0.0,0.0,0.0,0.0
2019-01-06 02:30:00,0.0,0.0,0.0,0.0
2019-01-06 02:45:00,0.0,0.0,0.0,0.0
2019-01-06 03:00:00,0.0,0.0,0.0,0.0
2019-01-06 03:15:00,0.0,0.0,0.0,0.0
2019-01-06 03:30:00,0.0,0.0,0.0,0.0
2019-01-06 03:45:00,0.0,0.0,0.0,0.0
2019-01-06 04:00:00,0.0,0.0,0.0,0.0
2019-01-06 04:15:00,0.0,0.0,0.0,0.0
2019-01-06 04:30:00,0.0,0.0,0.0,0.0
2019-01-06 04:45:00,0.0,0.0,0.0,0.0
2019-01-06 05:00:00,0.0,0.0,0.0,0.0
2019-01-06 05:15:00,0.0,0.0,0.0,0.0
2019-01-06 05:30:00,0.0,0.0,0.0,0.0
2019-01-06 05:45:00,0.0,0.0,0.0,0.0
2019-01-06 06:00:00,0.0,0.0,0.0,0.0
2019-01-06 06:15:00,0.0,0.0,0.0,0.0
2019-01-06 06:30:00,0.0,0.0,0.0,0.0
2019-01-06 06:45:00,0.0,0.0,0.0,0.0
2019-01-06 07:00:00,0.001,0.001,0.0,0.0
2019-01-06 07:15:00,0.003,0.002,0.0,0.0
2019-01-06 07:30:00,0.011,0.009,0.001,0.0
2019-01-06 07:45:00,0.035,0.029,0.003,0.0
2019-01-06 08:00:00,0.093,0.077,0.007,0.0
2019-01-06 08:15:00,0.207,0.168,0.014,0.019
2019-01-06 08:30:00,0.387,0.316,0.024,0.198
2019-01-06 08:45:00,0.627,0.514,0.037,1.08
2019-01-06 09:00:00,0.894,0.742,0.051,1.888
2019-01-06 09:15:00,1.153,0.972,0.067,2.447
2019-01-06 09:30:00,1.364,1.18,0.084,2.491
2019-01-06 09:45:00,1.482,1.358,0.103,3.425
2019-01-06 10:00:00,1.463,1.504,0.125,3.797
2019-01-06 10:15:00,1.306,1.624,0.154,3.689
2019-01-06 10:30:00,1.074,1.72,0.188,2.437
2019-01-06 10:45:00,0.857,1.797,0.223,2.476
2019-01-06 11:00:00,0.713,1.855,0.247,2.644
2019-01-06 11:15:00,0.631,1.897,0.252,3.209
2019-01-06 11:30:00,0.57,1.923,0.237,2.948
2019-01-06 11:45:00,0.503,1.935,0.211,2.57
2019-01-06 12:00:00,0.433,1.936,0.189,2.318
2019-01-06 12:15:00,0.372,1.924,0.177,2.472
2019-01-06 12:30:00,0.32,1.901,0.179,2.58
2019-01-06 12:45:00,0.273,1.868,0.197,2.268
2019-01-06 13:00:00,0.227,1.826,0.248,2.205
2019-01-06 13:15:00,0.185,1.775,0.352,2.132
2019-01-06 13:30:00,0.151,1.715,0.524,2.088
2019-01-06 13:45:00,0.124,1.646,0.74,2.25
2019-01-06 14:00:00,0.102,1.569,0.937,3.21
2019-01-06 14:15:00,0.084,1.485,1.043,3.171
2019-01-06 14:30:00,0.068,1.392,1.027,2.669
2019-01-06 14:45:00,0.055,1.289,0.914,2.169
2019-01-06 15:00:00,0.043,1.174,0.751,2.056
2019-01-06 15:15:00,0.033,1.047,0.584,1.655
2019-01-06 15:30:00,0.025,0.91,0.438,1.213
2019-01-06 15:45:00,0.018,0.766,0.322,1.068
2019-01-06 16:00:00,0.013,0.62,0.237,0.818
2019-01-06 16:15:00,0.009,0.479,0.176,0.62
2019-01-06 16:30:00,0.006,0.348,0.131,0.437
2019-01-06 16:45:00,0.004,0.234,0.095,0.272
2019-01-06 17:00:00,0.002,0.144,0.065,0.144
2019-01-06 17:15:00,0.001,0.079,0.041,0.036
2019-01-06 17:30:00,0.001,0.038,0.023,0.0
2019-01-06 17:45:00,0.0,0.016,0.011,0.0
2019-01-06 18:00:00,0.0,0.005,0.004,0.0
2019-01-06 18:15:00,0.0,0.002,0.001,0.0
2019-01-06 18:30:00,0.0,0.0,0.0,0.0
2019-01-06 18:45:00,0.0,0.0,0.0,0.0
2019-01-06 19:00:00,0.0,0.0,0.0,0.0
2019-01-06 19:15:00,0.0,0.0,0.0,0.0
2019-01-06 19:30:00,0.0,0.0,0.0,0.0
2019-01-06 19:45:00,0.0,0.0,0.0,0.0
2019-01-06 20:00:00,0.0,0.0,0.0,0.0
2019-01-06 20:15:00,0.0,0.0,0.0,0.0
2019-01-06 20:30:00,0.0,0.0,0.0,0.0
2019-01-06 20:45:00,0.0,0.0,0.0,0.0
2019-01-06 21:00:00,0.0,0.0,0.0,0.0
2019-01-06 21:15:00,0.0,0.0,0.0,0.0
2019-01-06 21:30:00,0.0,0.0,0.0,0.0
2019-01-06 21:45:00,0.0,0.0,0.0,0.0
2019-01-06 22:00:00,0.0,0.0,0.0,0.0
2019-01-06 22:15:00,0.0,0.0,0.0,0.0
2019-01-06 22:30:00,0.0,0.0,0.0,0.0
2019-01-06 22:45:00,0.0,0.0,0.0,0.0
2019-01-06 23:00:00,0.0,0.0,0.0,0.0
2019-01-06 23:15:00,0.0,0.0,0.0,0.0
2019-01-06 23:30:00,0.0,0.0,0.0,0.0
2019-01-06 23:45:00,0.0,0.0,0.0,0.0
2019-01-07 00:00:00,0.0,0.0,0.0,0.0
2019-01-07 00:15:00,0.0,0.0,0.0,0.0
2019-01-07 00:30:00,0.0,0.0,0.0,0.0
2019-01-07 00:45:00,0.0,0.0,0.0,0.0
2019-01-07 01:00:00,0.0,0.0,0.0,0.0
2019-01-07 01:15:00,0.0,0.0,0.0,0.0
2019-01-07 01:30:00,0.0,0.0,0.0,0.0
2019-01-07 01:45:00,0.0,0.0,0.0,0.0
2019-01-07 02:00:00,0.0,0.0,0.0,0.0
2019-01-07 02:15:00,0.0,0.0,0.0,0.0
2019-01-07 02:30:00,0.0,0.0,0.0,0.0
2019-01-07 02:45:00,0.0,0.0,0.0,0.0
2019-01-07 03:00:00,0.0,0.0,0.0,0.0
2019-01-07 03:15:00,0.0,0.0,0.0,0.0
2019-01-07 03:30:00,0.0,0.0,0.0,0.0
2019-01-07 03:45:00,0.0,0.0,0.0,0.0
2019-01-07 04:00:00,0.0,0.0,0.0,0.0
2019-01-07 04:15:00,0.0,0.0,0.0,0.0
2019-01-07 04:30:00,0.0,0.0,0.0,0.0
2019-01-07 04:45:00,0.0,0.0,0.0,0.0
2019-01-07 05:00:00,0.0,0.0,0.0,0.0
2019-01-07 05:15:00,0.0,0.0,0.0,0.0
2019-01-07 05:30:00,0.0,0.0,0.0,0.0
2019-01-07 05:45:00,0.0,0.0,0.0,0.0
2019-01-07 06:00:00,0.0,0.0,0.0,0.0
2019-01-07 06:15:00,0.0,0.0,0.0,0.0
2019-01-07 06:30:00,0.0,0.0,0.0,0.0
2019-01-07 06:45:00,0.0,0.0,0.0,0.0
2019-01-07 07:00:00,0.001,0.001,0.0,0.0
2019-01-07 07:15:00,0.003,0.003,0.0,0.0
2019-01-07 07:30:00,0.013,0.012,0.001,0.0
2019-01-07 07:45:00,0.042,0.037,0.002,0.0
2019-01-07 08:00:00,0.113,0.095,0.005,0.0
2019-01-07 08:15:00,0.249,0.203,0.009,0.013
2019-01-07 08:30:00,0.459,0.368,0.016,0.229
2019-01-07 08:45:00,0.722,0.58,0.025,1.452
2019-01-07 09:00:00,0.992,0.813,0.036,2.156
2019-01-07 09:15:00,1.229,1.039,0.048,2.641
2019-01-07 09:30:00,1.421,1.237,0.062,2.559
2019-01-07 09:45:00,1.576,1.402,0.079,3.557
2019-01-07 10:00:00,1.696,1.536,0.103,2.741
2019-01-07 10:15:00,1.758,1.643,0.134,4.165
2019-01-07 10:30:00,1.739,1.728,0.172,4.371
2019-01-07 10:45:00,1.655,1.795,0.211,3.169
2019-01-07 11:00:00,1.561,1.846,0.238,3.823
2019-01-07 11:15:00,1.512,1.882,0.242,3.409
2019-01-07 11:30:00,1.515,1.904,0.223,3.031
2019-01-07 11:45:00,1.518,1.913,0.193,4.907
2019-01-07 12:00:00,1.47,1.909,0.167,3.432
2019-01-07 12:15:00,1.366,1.894,0.154,3.093
2019-01-07 12:30:00,1.242,1.87,0.156,3.469
2019-01-07 12:45:00,1.157,1.839,0.18,3.064
2019-01-07 13:00:00,1.164,1.802,0.239,2.676
2019-01-07 13:15:00,1.301,1.759,0.357,2.66
2019-01-07 13:30:00,1.553,1.707,0.546,3.208
2019-01-07 13:45:00,1.846,1.645,0.78,4.511
2019-01-07 14:00:00,2.085,1.57,0.99,5.795
2019-01-07 14:15:00,2.206,1.482,1.103,5.684
2019-01-07 14:30:00,2.203,1.383,1.088,4.938
2019-01-07 14:45:00,2.109,1.275,0.967,4.348
2019-01-07 15:00:00,1.96,1.159,0.793,3.999
2019-01-07 15:15:00,1.781,1.034,0.613,3.496
2019-01-07 15:30:00,1.58,0.898,0.454,2.778
2019-01-07 15:45:00,1.362,0.755,0.328,2.494
2019-01-07 16:00:00,1.132,0.609,0.235,1.91
2019-01-07 16:15:00,0.898,0.467,0.168,1.462
2019-01-07 16:30:00,0.673,0.337,0.119,1.044
2019-01-07 16:45:00,0.468,0.224,0.082,0.635
2019-01-07 17:00:00,0.297,0.136,0.054,0.308
2019-01-07 17:15:00,0.169,0.073,0.033,0.066
2019-01-07 17:30:00,0.084,0.035,0.017,0.0
2019-01-07 17:45:00,0.036,0.014,0.008,0.0
2019-01-07 18:00:00,0.013,0.005,0.003,0.0
2019-01-07 18:15:00,0.004,0.001,0.001,0.0
2019-01-07 18:30:00,0.001,0.0,0.0,0.0
2019-01-07 18:45:00,0.0,0.0,0.0,0.0
2019-01-07 19:00:00,0.0,0.0,0.0,0.0
2019-01-07 19:15:00,0.0,0.0,0.0,0.0
2019-01-07 19:30:00,0.0,0.0,0.0,0.0
2019-01-07 19:45:00,0.0,0.0,0.0,0.0
2019-01-07 20:00:00,0.0,0.0,0.0,0.0
2019-01-07 20:15:00,0.0,0.0,0.0,0.0
2019-01-07 20:30:00,0.0,0.0,0.0,0.0
2019-01-07 20:45:00,0.0,0.0,0.0,0.0
2019-01-07 21:00:00,0.0,0.0,0.0,0.0
2019-01-07 21:15:00,0.0,0.0,0.0,0.0
2019-01-07 21:30:00,0.0,0.0,0.0,0.0
2019-01-07 21:45:00,0.0,0.0,0.0,0.0
2019-01-07 22:00:00,0.0,0.0,0.0,0.0
2019-01-07 22:15:00,0.0,0.0,0.0,0.0
2019-01-07 22:30:00,0.0,0.0,0.0,0.0
2019-01-07 22:45:00,0.0,0.0,0.0,0.0
2019-01-07 23:00:00,0.0,0.0,0.0,0.0
2019-01-07 23:15:00,0.0,0.0,0.0,0.0
2019-01-07 23:30:00,0.0,0.0,0.0,0.0
2019-01-07 23:45:00,0.0,0.0,0.0,0.0
2019-01-08 00:00:00,0.0,0.0,0.0,0.0
2019-01-08 00:15:00,0.0,0.0,0.0,0.0
2019-01-08 00:30:00,0.0,0.0,0.0,0.0
2019-01-08 00:45:00,0.0,0.0,0.0,0.0
2019-01-08 01:00:00,0.0,0.0,0.0,0.0
2019-01-08 01:15:00,0.0,0.0,0.0,0.0
2019-01-08 01:30:00,0.0,0.0,0.0,0.0
2019-01-08 01:45:00,0.0,0.0,0.0,0.0
2019-01-08 02:00:00,0.0,0.0,0.0,0.0
2019-01-08 02:15:00,0.0,0.0,0.0,0.0
2019-01-08 02:30:00,0.0,0.0,0.0,0.0
2019-01-08 02:45:00,0.0,0.0,0.0,0.0
2019-01-08 03:00:00,0.0,0.0,0.0,0.0
2019-01-08 03:15:00,0.0,0.0,0.0,0.0
2019-01-08 03:30:00,0.0,0.0,0.0,0.0
2019-01-08 03:45:00,0.0,0.0,0.0,0.0
2019-01-08 04:00:00,0.0,0.0,0.0,0.0
2019-01-08 04:15:00,0.0,0.0,0.0,0.0
2019-01-08 04:30:00,0.0,0.0,0.0,0.0
2019-01-08 04:45:00,0.0,0.0,0.0,0.0
2019-01-08 05:00:00,0.0,0.0,0.0,0.0
2019-01-08 05:15:00,0.0,0.0,0.0,0.0
2019-01-08 05:30:00,0.0,0.0,0.0,0.0
2019-01-08 05:45:00,0.0,0.0,0.0,0.0
2019-01-08 06:00:00,0.0,0.0,0.0,0.0
2019-01-08 06:15:00,0.0,0.0,0.0,0.0
2019-01-08 06:30:00,0.0,0.0,0.0,0.0
2019-01-08 06:45:00,0.0,0.0,0.0,0.0
2019-01-08 07:00:00,0.001,0.001,0.0,0.0
2019-01-08 07:15:00,0.003,0.003,0.0,0.0
2019-01-08 07:30:00,0.013,0.011,0.001,0.0
2019-01-08 07:45:00,0.041,0.034,0.002,0.0
2019-01-08 08:00:00,0.108,0.086,0.005,0.0
2019-01-08 08:15:00,0.236,0.184,0.011,0.017
2019-01-08 08:30:00,0.434,0.335,0.019,0.226
2019-01-08 08:45:00,0.686,0.53,0.03,1.341
2019-01-08 09:00:00,0.959,0.746,0.042,1.987
2019-01-08 09:15:00,1.227,0.958,0.057,2.46
2019-01-08 09:30:00,1.486,1.148,0.073,2.402
2019-01-08 09:45:00,1.734,1.308,0.093,3.33
2019-01-08 10:00:00,1.964,1.44,0.121,3.708
2019-01-08 10:15:00,2.161,1.546,0.156,4.072
2019-01-08 10:30:00,2.324,1.633,0.197,4.115
2019-01-08 10:45:00,2.461,1.709,0.235,4.346
2019-01-08 11:00:00,2.573,1.777,0.259,4.768
2019-01-08 11:15:00,2.647,1.839,0.26,5.039
2019-01-08 11:30:00,2.65,1.891,0.24,5.019
2019-01-08 11:45:00,2.549,1.931,0.21,4.94
2019-01-08 12:00:00,2.336,1.958,0.185,5.055
2019-01-08 12:15:00,2.052,1.97,0.172,4.066
2019-01-08 12:30:00,1.781,1.965,0.176,3.437
2019-01-08 12:45:00,1.614,1.943,0.2,3.624
2019-01-08 13:00:00,1.607,1.902,0.258,3.051
2019-01-08 13:15:00,1.747,1.843,0.37,3.189
2019-01-08 13:30:00,1.954,1.763,0.544,4.659
2019-01-08 13:45:00,2.124,1.664,0.753,4.897
2019-01-08 14:00:00,2.188,1.547,0.933,5.496
2019-01-08 14:15:00,2.14,1.42,1.019,5.207
2019-01-08 14:30:00,2.014,1.286,0.988,4.373
2019-01-08 14:45:00,1.845,1.15,0.871,3.77
2019-01-08 15:00:00,1.652,1.01,0.715,3.426
2019-01-08 15:15:00,1.443,0.867,0.559,3.145
2019-01-08 15:30:00,1.227,0.723,0.424,2.038
2019-01-08 15:45:00,1.017,0.585,0.315,1.654
2019-01-08 16:00:00,0.821,0.458,0.233,1.547
2019-01-08 16:15:00,0.639,0.344,0.171,1.187
2019-01-08 16:30:00,0.474,0.244,0.124,0.63
2019-01-08 16:45:00,0.329,0.161,0.086,0.471
2019-01-08 17:00:00,0.211,0.097,0.057,0.264
2019-01-08 17:15:00,0.122,0.053,0.035,0.079
2019-01-08 17:30:00,0.063,0.026,0.019,0.0
2019-01-08 17:45:00,0.028,0.011,0.009,0.0
2019-01-08 18:00:00,0.011,0.004,0.004,0.0
2019-01-08 18:15:00,0.003,0.001,0.001,0.0
2019-01-08 18:30:00,0.001,0.0,0.0,0.0
2019-01-08 18:45:00,0.0,0.0,0.0,0.0
2019-01-08 19:00:00,0.0,0.0,0.0,0.0
2019-01-08 19:15:00,0.0,0.0,0.0,0.0
2019-01-08 19:30:00,0.0,0.0,0.0,0.0
2019-01-08 19:45:00,0.0,0.0,0.0,0.0
2019-01-08 20:00:00,0.0,0.0,0.0,0.0
2019-01-08 20:15:00,0.0,0.0,0.0,0.0
2019-01-08 20:30:00,0.0,0.0,0.0,0.0
2019-01-08 20:45:00,0.0,0.0,0.0,0.0
2019-01-08 21:00:00,0.0,0.0,0.0,0.0
2019-01-08 21:15:00,0.0,0.0,0.0,0.0
2019-01-08 21:30:00,0.0,0.0,0.0,0.0
2019-01-08 21:45:00,0.0,0.0,0.0,0.0
2019-01-08 22:00:00,0.0,0.0,0.0,0.0
2019-01-08 22:15:00,0.0,0.0,0.0,0.0
2019-01-08 22:30:00,0.0,0.0,0.0,0.0
2019-01-08 22:45:00,0.0,0.0,0.0,0.0
2019-01-08 23:00:00,0.0,0.0,0.0,0.0
2019-01-08 23:15:00,0.0,0.0,0.0,0.0
2019-01-08 23:30:00,0.0,0.0,0.0,0.0
2019-01-08 23:45:00,0.0,0.0,0.0,0.0
2019-01-09 00:00:00,0.0,0.0,0.0,0.0
2019-01-09 00:15:00,0.0,0.0,0.0,0.0
2019-01-09 00:30:00,0.0,0.0,0.0,0.0
2019-01-09 00:45:00,0.0,0.0,0.0,0.0
2019-01-09 01:00:00,0.0,0.0,0.0,0.0
2019-01-09 01:15:00,0.0,0.0,0.0,0.0
2019-01-09 01:30:00,0.0,0.0,0.0,0.0
2019-01-09 01:45:00,0.0,0.0,0.0,0.0
2019-01-09 02:00:00,0.0,0.0,0.0,0.0
2019-01-09 02:15:00,0.0,0.0,0.0,0.0
2019-01-09 02:30:00,0.0,0.0,0.0,0.0
2019-01-09 02:45:00,0.0,0.0,0.0,0.0
2019-01-09 03:00:00,0.0,0.0,0.0,0.0
2019-01-09 03:15:00,0.0,0.0,0.0,0.0
2019-01-09 03:30:00,0.0,0.0,0.0,0.0
2019-01-09 03:45:00,0.0,0.0,0.0,0.0
2019-01-09 04:00:00,0.0,0.0,0.0,0.0
2019-01-09 04:15:00,0.0,0.0,0.0,0.0
2019-01-09 04:30:00,0.0,0.0,0.0,0.0
2019-01-09 04:45:00,0.0,0.0,0.0,0.0
2019-01-09 05:00:00,0.0,0.0,0.0,0.0
2019-01-09 05:15:00,0.0,0.0,0.0,0.0
2019-01-09 05:30:00,0.0,0.0,0.0,0.0
2019-01-09 05:45:00,0.0,0.0,0.0,0.0
2019-01-09 06:00:00,0.0,0.0,0.0,0.0
2019-01-09 06:15:00,0.0,0.0,0.0,0.0
2019-01-09 06:30:00,0.0,0.0,0.0,0.0
2019-01-09 06:45:00,0.0,0.0,0.0,0.0
2019-01-09 07:00:00,0.001,0.001,0.0,0.0
2019-01-09 07:15:00,0.003,0.002,0.0,0.0
2019-01-09 07:30:00,0.012,0.009,0.001,0.0
2019-01-09 07:45:00,0.037,0.029,0.002,0.0
2019-01-09 08:00:00,0.097,0.075,0.005,0.0
2019-01-09 08:15:00,0.213,0.163,0.011,0.017
2019-01-09 08:30:00,0.395,0.302,0.02,0.202
2019-01-09 08:45:00,0.633,0.489,0.032,1.141
2019-01-09 09:00:00,0.898,0.703,0.046,1.799
2019-01-09 09:15:00,1.168,0.92,0.061,2.342
2019-01-09 09:30:00,1.433,1.119,0.078,2.42
2019-01-09 09:45:00,1.688,1.29,0.099,3.295
2019-01-09 10:00:00,1.926,1.431,0.126,3.612
2019-01-09 10:15:00,2.135,1.547,0.159,3.942
2019-01-09 10:30:00,2.311,1.643,0.197,4.208
2019-01-09 10:45:00,2.453,1.721,0.234,4.475
2019-01-09 11:00:00,2.564,1.783,0.259,4.777
2019-01-09 11:15:00,2.636,1.828,0.262,4.97
2019-01-09 11:30:00,2.648,1.857,0.245,4.944
2019-01-09 11:45:00,2.571,1.871,0.218,4.845
2019-01-09 12:00:00,2.387,1.872,0.197,4.888
2019-01-09 12:15:00,2.118,1.864,0.188,4.609
2019-01-09 12:30:00,1.825,1.846,0.193,3.026
2019-01-09 12:45:00,1.567,1.819,0.215,3.223
2019-01-09 13:00:00,1.372,1.782,0.269,4.046
2019-01-09 13:15:00,1.256,1.732,0.376,3.023
2019-01-09 13:30:00,1.253,1.672,0.551,2.359
2019-01-09 13:45:00,1.384,1.603,0.771,2.752
2019-01-09 14:00:00,1.608,1.527,0.971,5.153
2019-01-09 14:15:00,1.826,1.441,1.082,5.44
2019-01-09 14:30:00,1.947,1.345,1.07,4.91
2019-01-09 14:45:00,1.941,1.236,0.958,4.24
2019-01-09 15:00:00,1.833,1.114,0.793,3.849
2019-01-09 15:15:00,1.663,0.982,0.621,3.333
2019-01-09 15:30:00,1.462,0.842,0.467,2.58
2019-01-09 15:45:00,1.247,0.7,0.343,2.302
2019-01-09 16:00:00,1.029,0.559,0.247,1.755
2019-01-09 16:15:00,0.813,0.426,0.176,1.345
2019-01-09 16:30:00,0.608,0.305,0.123,0.955
2019-01-09 16:45:00,0.424,0.203,0.083,0.562
2019-01-09 17:00:00,0.27,0.123,0.054,0.291
2019-01-09 17:15:00,0.155,0.066,0.032,0.07
2019-01-09 17:30:00,0.078,0.031,0.017,0.0
2019-01-09 17:45:00,0.034,0.013,0.008,0.0
2019-01-09 18:00:00,0.012,0.004,0.003,0.0
2019-01-09 18:15:00,0.004,0.001,0.001,0.0
2019-01-09 18:30:00,0.001,0.0,0.0,0.0
2019-01-09 18:45:00,0.0,0.0,0.0,0.0
2019-01-09 19:00:00,0.0,0.0,0.0,0.0
2019-01-09 19:15:00,0.0,0.0,0.0,0.0
2019-01-09 19:30:00,0.0,0.0,0.0,0.0
2019-01-09 19:45:00,0.0,0.0,0.0,0.0
2019-01-09 20:00:00,0.0,0.0,0.0,0.0
2019-01-09 20:15:00,0.0,0.0,0.0,0.0
2019-01-09 20:30:00,0.0,0.0,0.0,0.0
2019-01-09 20:45:00,0.0,0.0,0.0,0.0
2019-01-09 21:00:00,0.0,0.0,0.0,0.0
2019-01-09 21:15:00,0.0,0.0,0.0,0.0
2019-01-09 21:30:00,0.0,0.0,0.0,0.0
2019-01-09 21:45:00,0.0,0.0,0.0,0.0
2019-01-09 22:00:00,0.0,0.0,0.0,0.0
2019-01-09 22:15:00,0.0,0.0,0.0,0.0
2019-01-09 22:30:00,0.0,0.0,0.0,0.0
2019-01-09 22:45:00,0.0,0.0,0.0,0.0
2019-01-09 23:00:00,0.0,0.0,0.0,0.0
2019-01-09 23:15:00,0.0,0.0,0.0,0.0
2019-01-09 23:30:00,0.0,0.0,0.0,0.0
2019-01-09 23:45:00,0.0,0.0,0.0,0.0
2019-01-10 00:00:00,0.0,0.0,0.0,0.0
2019-01-10 00:15:00,0.0,0.0,0.0,0.0
2019-01-10 00:30:00,0.0,0.0,0.0,0.0
2019-01-10 00:45:00,0.0,0.0,0.0,0.0
2019-01-10 01:00:00,0.0,0.0,0.0,0.0
2019-01-10 01:15:00,0.0,0.0,0.0,0.0
2019-01-10 01:30:00,0.0,0.0,0.0,0.0
2019-01-10 01:45:00,0.0,0.0,0.0,0.0
2019-01-10 02:00:00,0.0,0.0,0.0,0.0
2019-01-10 02:15:00,0.0,0.0,0.0,0.0
2019-01-10 02:30:00,0.0,0.0,0.0,0.0
2019-01-10 02:45:00,0.0,0.0,0.0,0.0
2019-01-10 03:00:00,0.0,0.0,0.0,0.0
2019-01-10 03:15:00,0.0,0.0,0.0,0.0
2019-01-10 03:30:00,0.0,0.0,0.0,0.0
2019-01-10 03:45:00,0.0,0.0,0.0,0.0
2019-01-10 04:00:00,0.0,0.0,0.0,0.0
2019-01-10 04:15:00,0.0,0.0,0.0,0.0
2019-01-10 04:30:00,0.0,0.0,0.0,0.0
2019-01-10 04:45:00,0.0,0.0,0.0,0.0
2019-01-10 05:00:00,0.0,0.0,0.0,0.0
2019-01-10 05:15:00,0.0,0.0,0.0,0.0
2019-01-10 05:30:00,0.0,0.0,0.0,0.0
2019-01-10 05:45:00,0.0,0.0,0.0,0.0
2019-01-10 06:00:00,0.0,0.0,0.0,0.0
2019-01-10 06:15:00,0.0,0.0,0.0,0.0
2019-01-10 06:30:00,0.0,0.0,0.0,0.0
2019-01-10 06:45:00,0.0,0.0,0.0,0.0
2019-01-10 07:00:00,0.001,0.001,0.0,0.0
2019-01-10 07:15:00,0.004,0.003,0.0,0.0
2019-01-10 07:30:00,0.014,0.012,0.001,0.0
2019-01-10 07:45:00,0.045,0.036,0.002,0.0
2019-01-10 08:00:00,0.118,0.092,0.004,0.0
2019-01-10 08:15:00,0.256,0.196,0.009,0.018
2019-01-10 08:30:00,0.468,0.356,0.016,0.255
2019-01-10 08:45:00,0.738,0.562,0.025,1.451
2019-01-10 09:00:00,1.03,0.791,0.036,2.061
2019-01-10 09:15:00,1.316,1.016,0.049,2.609
2019-01-10 09:30:00,1.589,1.22,0.064,2.625
2019-01-10 09:45:00,1.85,1.394,0.085,3.514
2019-01-10 10:00:00,2.094,1.542,0.113,3.873
2019-01-10 10:15:00,2.31,1.667,0.151,4.227
2019-01-10 10:30:00,2.489,1.771,0.195,4.525
2019-01-10 10:45:00,2.634,1.856,0.239,4.818
2019-01-10 11:00:00,2.749,1.923,0.268,5.131
2019-01-10 11:15:00,2.831,1.974,0.27,5.288
2019-01-10 11:30:00,2.87,2.012,0.247,5.275
2019-01-10 11:45:00,2.845,2.035,0.21,5.194
2019-01-10 12:00:00,2.736,2.045,0.176,5.252
2019-01-10 12:15:00,2.55,2.04,0.156,5.307
2019-01-10 12:30:00,2.326,2.023,0.156,3.668
2019-01-10 12:45:00,2.125,1.995,0.183,4.735
2019-01-10 13:00:00,1.989,1.958,0.259,3.284
2019-01-10 13:15:00,1.937,1.913,0.409,4.175
2019-01-10 13:30:00,1.964,1.859,0.641,4.147
2019-01-10 13:45:00,2.055,1.793,0.916,4.01
2019-01-10 14:00:00,2.175,1.713,1.153,6.082
2019-01-10 14:15:00,2.27,1.621,1.274,6.094
2019-01-10 14:30:00,2.296,1.515,1.252,5.528
2019-01-10 14:45:00,2.238,1.398,1.119,4.722
2019-01-10 15:00:00,2.109,1.27,0.932,4.412
2019-01-10 15:15:00,1.934,1.133,0.734,3.943
2019-01-10 15:30:00,1.729,0.987,0.552,3.105
2019-01-10 15:45:00,1.504,0.835,0.398,2.802
2019-01-10 16:00:00,1.268,0.68,0.276,2.112
2019-01-10 16:15:00,1.027,0.527,0.186,1.665
2019-01-10 16:30:00,0.79,0.385,0.125,1.21
2019-01-10 16:45:00,0.568,0.26,0.083,0.781
2019-01-10 17:00:00,0.375,0.161,0.054,0.424
2019-01-10 17:15:00,0.223,0.089,0.033,0.127
2019-01-10 17:30:00,0.116,0.043,0.018,0.0
2019-01-10 17:45:00,0.052,0.018,0.009,0.0
2019-01-10 18:00:00,0.02,0.006,0.004,0.0
2019-01-10 18:15:00,0.006,0.002,0.001,0.0
2019-01-10 18:30:00,0.002,0.0,0.0,0.0
2019-01-10 18:45:00,0.0,0.0,0.0,0.0
2019-01-10 19:00:00,0.0,0.0,0.0,0.0
2019-01-10 19:15:00,0.0,0.0,0.0,0.0
2019-01-10 19:30:00,0.0,0.0,0.0,0.0
2019-01-10 19:45:00,0.0,0.0,0.0,0.0
2019-01-10 20:00:00,0.0,0.0,0.0,0.0
2019-01-10 20:15:00,0.0,0.0,0.0,0.0
2019-01-10 20:30:00,0.0,0.0,0.0,0.0
2019-01-10 20:45:00,0.0,0.0,0.0,0.0
2019-01-10 21:00:00,0.0,0.0,0.0,0.0
2019-01-10 21:15:00,0.0,0.0,0.0,0.0
2019-01-10 21:30:00,0.0,0.0,0.0,0.0
2019-01-10 21:45:00,0.0,0.0,0.0,0.0
2019-01-10 22:00:00,0.0,0.0,0.0,0.0
2019-01-10 22:15:00,0.0,0.0,0.0,0.0
2019-01-10 22:30:00,0.0,0.0,0.0,0.0
2019-01-10 22:45:00,0.0,0.0,0.0,0.0
2019-01-10 23:00:00,0.0,0.0,0.0,0.0
2019-01-10 23:15:00,0.0,0.0,0.0,0.0
2019-01-10 23:30:00,0.0,0.0,0.0,0.0
2019-01-10 23:45:00,0.0,0.0,0.0,0.0
2019-01-11 00:00:00,0.0,0.0,0.0,0.0
2019-01-11 00:15:00,0.0,0.0,0.0,0.0
2019-01-11 00:30:00,0.0,0.0,0.0,0.0
