Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
2019-01-21 01:00:00,0.0,0.0,0.0,0.0
2019-01-21 02:00:00,0.0,0.0,0.0,0.0
2019-01-21 03:00:00,0.0,0.0,0.0,0.0
2019-01-21 04:00:00,0.0,0.0,0.0,0.0
2019-01-21 05:00:00,0.0,0.0,0.0,0.0
2019-01-21 06:00:00,0.0,0.0,0.0,0.0
2019-01-21 07:00:00,0.0,0.0,0.0,0.0
2019-01-21 08:00:00,0.306,0.186,0.008,0.499
2019-01-21 09:00:00,1.656,1.245,0.064,2.965
2019-01-21 10:00:00,2.498,1.778,0.197,4.473
2019-01-21 11:00:00,2.99,2.019,0.368,5.377
2019-01-21 12:00:00,3.198,2.028,0.149,5.375
2019-01-21 13:00:00,3.071,1.931,0.247,5.249
2019-01-21 14:00:00,2.636,1.658,1.901,6.195
2019-01-21 15:00:00,2.057,1.21,0.97,4.237
2019-01-21 16:00:00,1.146,0.579,0.284,2.008
2019-01-21 17:00:00,0.172,0.064,0.052,0.288
2019-01-21 18:00:00,0.0,0.0,0.0,0.0
2019-01-21 19:00:00,0.0,0.0,0.0,0.0
2019-01-21 20:00:00,0.0,0.0,0.0,0.0
2019-01-21 21:00:00,0.0,0.0,0.0,0.0
2019-01-21 22:00:00,0.0,0.0,0.0,0.0
2019-01-21 23:00:00,0.0,0.0,0.0,0.0
2019-01-22 00:00:00,0.0,0.0,0.0,0.0
2019-01-22 01:00:00,0.0,0.0,0.0,0.0
2019-01-22 02:00:00,0.0,0.0,0.0,0.0
2019-01-22 03:00:00,0.0,0.0,0.0,0.0
2019-01-22 04:00:00,0.0,0.0,0.0,0.0
2019-01-22 05:00:00,0.0,0.0,0.0,0.0
2019-01-22 06:00:00,0.0,0.0,0.0,0.0
2019-01-22 07:00:00,0.0,0.0,0.0,0.0
2019-01-22 08:00:00,0.035,0.02,0.018,0.074
2019-01-22 09:00:00,0.262,0.176,0.156,0.594
2019-01-22 10:00:00,0.432,0.28,0.257,0.97
2019-01-22 11:00:00,0.569,0.417,0.37,1.356
2019-01-22 12:00:00,0.394,0.272,0.229,0.895
2019-01-22 13:00:00,0.756,0.45,0.349,1.555
2019-01-22 14:00:00,1.616,1.019,0.868,3.503
2019-01-22 15:00:00,0.776,0.509,0.485,1.769
2019-01-22 16:00:00,0.297,0.172,0.149,0.618
2019-01-22 17:00:00,0.054,0.027,0.035,0.116
2019-01-22 18:00:00,0.0,0.0,0.0,0.0
2019-01-22 19:00:00,0.0,0.0,0.0,0.0
2019-01-22 20:00:00,0.0,0.0,0.0,0.0
2019-01-22 21:00:00,0.0,0.0,0.0,0.0
2019-01-22 22:00:00,0.0,0.0,0.0,0.0
2019-01-22 23:00:00,0.0,0.0,0.0,0.0
2019-01-23 00:00:00,0.0,0.0,0.0,0.0
2019-01-23 01:00:00,0.0,0.0,0.0,0.0
2019-01-23 02:00:00,0.0,0.0,0.0,0.0
2019-01-23 03:00:00,0.0,0.0,0.0,0.0
2019-01-23 04:00:00,0.0,0.0,0.0,0.0
2019-01-23 05:00:00,0.0,0.0,0.0,0.0
2019-01-23 06:00:00,0.0,0.0,0.0,0.0
2019-01-23 07:00:00,0.0,0.0,0.0,0.0
2019-01-23 08:00:00,0.026,0.016,0.017,0.059
2019-01-23 09:00:00,0.181,0.132,0.112,0.426
2019-01-23 10:00:00,0.622,0.32,0.345,1.287
2019-01-23 11:00:00,0.523,0.24,0.329,1.092
2019-01-23 12:00:00,0.62,0.358,0.364,1.342
2019-01-23 13:00:00,0.331,0.26,0.268,0.859
2019-01-23 14:00:00,0.298,0.152,0.192,0.642
2019-01-23 15:00:00,0.458,0.236,0.314,1.009
2019-01-23 16:00:00,0.146,0.055,0.163,0.364
2019-01-23 17:00:00,0.005,0.004,0.007,0.015
2019-01-23 18:00:00,0.0,0.0,0.0,0.0
2019-01-23 19:00:00,0.0,0.0,0.0,0.0
2019-01-23 20:00:00,0.0,0.0,0.0,0.0
2019-01-23 21:00:00,0.0,0.0,0.0,0.0
2019-01-23 22:00:00,0.0,0.0,0.0,0.0
2019-01-23 23:00:00,0.0,0.0,0.0,0.0
2019-01-24 00:00:00,0.0,0.0,0.0,0.0
2019-01-24 01:00:00,0.0,0.0,0.0,0.0
2019-01-24 02:00:00,0.0,0.0,0.0,0.0
2019-01-24 03:00:00,0.0,0.0,0.0,0.0
2019-01-24 04:00:00,0.0,0.0,0.0,0.0
2019-01-24 05:00:00,0.0,0.0,0.0,0.0
2019-01-24 06:00:00,0.0,0.0,0.0,0.0
2019-01-24 07:00:00,0.0,0.0,0.0,0.0
2019-01-24 08:00:00,0.159,0.108,0.03,0.298
2019-01-24 09:00:00,1.236,0.906,0.087,2.229
2019-01-24 10:00:00,2.341,1.664,0.288,4.292
2019-01-24 11:00:00,2.79,0.974,0.404,4.167
2019-01-24 12:00:00,2.19,0.434,0.4,3.024
2019-01-24 13:00:00,2.082,0.488,0.418,2.988
2019-01-24 14:00:00,2.097,0.557,0.481,3.135
2019-01-24 15:00:00,1.742,0.55,0.368,2.66
2019-01-24 16:00:00,0.744,0.543,0.322,1.61
2019-01-24 17:00:00,0.252,0.095,0.079,0.426
2019-01-24 18:00:00,0.0,0.0,0.0,0.0
2019-01-24 19:00:00,0.0,0.0,0.0,0.0
2019-01-24 20:00:00,0.0,0.0,0.0,0.0
2019-01-24 21:00:00,0.0,0.0,0.0,0.0
2019-01-24 22:00:00,0.0,0.0,0.0,0.0
2019-01-24 23:00:00,0.0,0.0,0.0,0.0
2019-01-25 00:00:00,0.0,0.0,0.0,0.0
2019-01-25 01:00:00,0.0,0.0,0.0,0.0
2019-01-25 02:00:00,0.0,0.0,0.0,0.0
2019-01-25 03:00:00,0.0,0.0,0.0,0.0
2019-01-25 04:00:00,0.0,0.0,0.0,0.0
2019-01-25 05:00:00,0.0,0.0,0.0,0.0
2019-01-25 06:00:00,0.0,0.0,0.0,0.0
2019-01-25 07:00:00,0.0,0.0,0.0,0.0
2019-01-25 08:00:00,0.374,0.189,0.003,0.567
2019-01-25 09:00:00,1.748,1.262,0.018,3.028
2019-01-25 10:00:00,2.554,1.804,0.052,4.41
2019-01-25 11:00:00,2.996,2.014,0.111,5.121
2019-01-25 12:00:00,3.176,2.031,0.134,5.341
2019-01-25 13:00:00,3.041,1.884,0.397,5.322
2019-01-25 14:00:00,2.69,1.675,2.03,6.395
2019-01-25 15:00:00,2.041,1.221,1.092,4.354
2019-01-25 16:00:00,1.127,0.573,0.318,2.018
2019-01-25 17:00:00,0.235,0.074,0.048,0.358
2019-01-25 18:00:00,0.0,0.0,0.0,0.0
2019-01-25 19:00:00,0.0,0.0,0.0,0.0
2019-01-25 20:00:00,0.0,0.0,0.0,0.0
2019-01-25 21:00:00,0.0,0.0,0.0,0.0
2019-01-25 22:00:00,0.0,0.0,0.0,0.0
2019-01-25 23:00:00,0.0,0.0,0.0,0.0
2019-01-26 00:00:00,0.0,0.0,0.0,0.0
2019-01-26 01:00:00,0.0,0.0,0.0,0.0
2019-01-26 02:00:00,0.0,0.0,0.0,0.0
2019-01-26 03:00:00,0.0,0.0,0.0,0.0
2019-01-26 04:00:00,0.0,0.0,0.0,0.0
2019-01-26 05:00:00,0.0,0.0,0.0,0.0
2019-01-26 06:00:00,0.0,0.0,0.0,0.0
2019-01-26 07:00:00,0.0,0.0,0.0,0.0
2019-01-26 08:00:00,0.351,0.194,0.014,0.558
2019-01-26 09:00:00,1.695,1.278,0.069,3.042
2019-01-26 10:00:00,2.512,1.778,0.294,4.585
2019-01-26 11:00:00,2.931,1.951,0.477,5.358
2019-01-26 12:00:00,3.092,2.034,0.191,5.317
2019-01-26 13:00:00,2.966,1.944,0.278,5.188
2019-01-26 14:00:00,2.62,1.638,1.914,6.172
2019-01-26 15:00:00,1.984,1.181,1.051,4.216
2019-01-26 16:00:00,1.148,0.583,0.345,2.077
2019-01-26 17:00:00,0.243,0.087,0.058,0.388
2019-01-26 18:00:00,0.0,0.0,0.0,0.0
2019-01-26 19:00:00,0.0,0.0,0.0,0.0
2019-01-26 20:00:00,0.0,0.0,0.0,0.0
2019-01-26 21:00:00,0.0,0.0,0.0,0.0
2019-01-26 22:00:00,0.0,0.0,0.0,0.0
2019-01-26 23:00:00,0.0,0.0,0.0,0.0
2019-01-27 00:00:00,0.0,0.0,0.0,0.0
2019-01-27 01:00:00,0.0,0.0,0.0,0.0
2019-01-27 02:00:00,0.0,0.0,0.0,0.0
2019-01-27 03:00:00,0.0,0.0,0.0,0.0
2019-01-27 04:00:00,0.0,0.0,0.0,0.0
2019-01-27 05:00:00,0.0,0.0,0.0,0.0
2019-01-27 06:00:00,0.0,0.0,0.0,0.0
2019-01-27 07:00:00,0.0,0.0,0.0,0.0
2019-01-27 08:00:00,0.269,0.173,0.004,0.445
2019-01-27 09:00:00,1.548,1.185,0.03,2.763
2019-01-27 10:00:00,2.572,1.842,0.094,4.508
2019-01-27 11:00:00,1.264,2.077,0.206,3.547
2019-01-27 12:00:00,1.586,2.208,0.456,4.251
2019-01-27 13:00:00,1.352,1.892,0.503,3.746
2019-01-27 14:00:00,1.703,1.283,1.283,4.268
2019-01-27 15:00:00,0.903,0.745,0.437,2.085
2019-01-27 16:00:00,0.849,0.451,0.332,1.631
2019-01-27 17:00:00,0.263,0.142,0.108,0.512
2019-01-27 18:00:00,0.0,0.0,0.0,0.0
2019-01-27 19:00:00,0.0,0.0,0.0,0.0
2019-01-27 20:00:00,0.0,0.0,0.0,0.0
2019-01-27 21:00:00,0.0,0.0,0.0,0.0
2019-01-27 22:00:00,0.0,0.0,0.0,0.0
2019-01-27 23:00:00,0.0,0.0,0.0,0.0
2019-01-28 00:00:00,0.0,0.0,0.0,0.0
2019-01-28 01:00:00,0.0,0.0,0.0,0.0
2019-01-28 02:00:00,0.0,0.0,0.0,0.0
2019-01-28 03:00:00,0.0,0.0,0.0,0.0
2019-01-28 04:00:00,0.0,0.0,0.0,0.0
2019-01-28 05:00:00,0.0,0.0,0.0,0.0
2019-01-28 06:00:00,0.0,0.0,0.0,0.0
2019-01-28 07:00:00,0.0,0.0,0.0,0.0
2019-01-28 08:00:00,0.042,0.03,0.021,0.093
2019-01-28 09:00:00,0.142,0.119,0.076,0.337
2019-01-28 10:00:00,0.835,0.49,0.331,1.655
2019-01-28 11:00:00,1.418,0.681,0.603,2.702
2019-01-28 12:00:00,0.532,0.308,0.241,1.08
2019-01-28 13:00:00,0.525,0.275,0.257,1.057
2019-01-28 14:00:00,1.179,0.688,1.044,2.911
2019-01-28 15:00:00,0.755,0.487,0.538,1.78
2019-01-28 16:00:00,0.49,0.37,0.315,1.175
2019-01-28 17:00:00,0.075,0.046,0.048,0.169
2019-01-28 18:00:00,0.0,0.0,0.0,0.0
2019-01-28 19:00:00,0.0,0.0,0.0,0.0
2019-01-28 20:00:00,0.0,0.0,0.0,0.0
2019-01-28 21:00:00,0.0,0.0,0.0,0.0
2019-01-28 22:00:00,0.0,0.0,0.0,0.0
2019-01-28 23:00:00,0.0,0.0,0.0,0.0
2019-01-29 00:00:00,0.0,0.0,0.0,0.0
2019-01-29 01:00:00,0.0,0.0,0.0,0.0
2019-01-29 02:00:00,0.0,0.0,0.0,0.0
2019-01-29 03:00:00,0.0,0.0,0.0,0.0
2019-01-29 04:00:00,0.0,0.0,0.0,0.0
2019-01-29 05:00:00,0.0,0.0,0.0,0.0
2019-01-29 06:00:00,0.0,0.0,0.0,0.0
2019-01-29 07:00:00,0.0,0.0,0.0,0.0
2019-01-29 08:00:00,0.033,0.017,0.018,0.068
2019-01-29 09:00:00,0.32,0.264,0.202,0.786
2019-01-29 10:00:00,0.278,0.204,0.19,0.672
2019-01-29 11:00:00,0.213,0.162,0.126,0.5
2019-01-29 12:00:00,0.301,0.22,0.18,0.702
2019-01-29 13:00:00,0.333,0.256,0.198,0.786
2019-01-29 14:00:00,0.464,0.282,0.292,1.038
2019-01-29 15:00:00,0.976,0.704,0.634,2.314
2019-01-29 16:00:00,0.413,0.279,0.277,0.97
2019-01-29 17:00:00,0.09,0.056,0.06,0.205
2019-01-29 18:00:00,0.0,0.0,0.0,0.0
2019-01-29 19:00:00,0.0,0.0,0.0,0.0
2019-01-29 20:00:00,0.0,0.0,0.0,0.0
2019-01-29 21:00:00,0.0,0.0,0.0,0.0
2019-01-29 22:00:00,0.0,0.0,0.0,0.0
2019-01-29 23:00:00,0.0,0.0,0.0,0.0
2019-01-30 00:00:00,0.0,0.0,0.0,0.0
2019-01-30 01:00:00,0.0,0.0,0.0,0.0
2019-01-30 02:00:00,0.0,0.0,0.0,0.0
2019-01-30 03:00:00,0.0,0.0,0.0,0.0
2019-01-30 04:00:00,0.0,0.0,0.0,0.0
2019-01-30 05:00:00,0.0,0.0,0.0,0.0
2019-01-30 06:00:00,0.0,0.0,0.0,0.0
2019-01-30 07:00:00,0.0,0.0,0.0,0.0
2019-01-30 08:00:00,0.015,0.009,0.01,0.034
2019-01-30 09:00:00,0.098,0.143,0.152,0.394
2019-01-30 10:00:00,0.271,0.272,0.301,0.844
2019-01-30 11:00:00,0.443,0.309,0.382,1.134
2019-01-30 12:00:00,0.27,0.268,0.327,0.866
2019-01-30 13:00:00,0.315,0.345,0.308,0.967
2019-01-30 14:00:00,0.29,0.251,0.212,0.753
2019-01-30 15:00:00,0.13,0.103,0.116,0.349
2019-01-30 16:00:00,0.043,0.029,0.036,0.108
2019-01-30 17:00:00,0.0,0.0,0.0,0.001
2019-01-30 18:00:00,0.0,0.0,0.0,0.0
2019-01-30 19:00:00,0.0,0.0,0.0,0.0
2019-01-30 20:00:00,0.0,0.0,0.0,0.0
2019-01-30 21:00:00,0.0,0.0,0.0,0.0
2019-01-30 22:00:00,0.0,0.0,0.0,0.0
2019-01-30 23:00:00,0.0,0.0,0.0,0.0
2019-01-31 00:00:00,0.0,0.0,0.0,0.0
2019-01-31 01:00:00,0.0,0.0,0.0,0.0
2019-01-31 02:00:00,0.0,0.0,0.0,0.0
2019-01-31 03:00:00,0.0,0.0,0.0,0.0
2019-01-31 04:00:00,0.0,0.0,0.0,0.0
2019-01-31 05:00:00,0.0,0.0,0.0,0.0
2019-01-31 06:00:00,0.0,0.0,0.0,0.0
2019-01-31 07:00:00,0.0,0.0,0.0,0.0
2019-01-31 08:00:00,0.007,0.0,0.001,0.008
2019-01-31 09:00:00,0.063,0.03,0.001,0.093
2019-01-31 10:00:00,0.14,0.1,0.002,0.242
2019-01-31 11:00:00,0.258,0.218,0.005,0.481
2019-01-31 12:00:00,0.267,0.211,0.093,0.571
2019-01-31 13:00:00,0.306,0.237,0.209,0.752
2019-01-31 14:00:00,0.249,0.217,0.194,0.66
2019-01-31 15:00:00,0.134,0.114,0.108,0.356
2019-01-31 16:00:00,0.033,0.019,0.028,0.08
2019-01-31 17:00:00,0.002,0.0,0.004,0.007
2019-01-31 18:00:00,0.0,0.0,0.0,0.0
2019-01-31 19:00:00,0.0,0.0,0.0,0.0
2019-01-31 20:00:00,0.0,0.0,0.0,0.0
2019-01-31 21:00:00,0.0,0.0,0.0,0.0
2019-01-31 22:00:00,0.0,0.0,0.0,0.0
2019-01-31 23:00:00,0.0,0.0,0.0,0.0
2019-02-01 00:00:00,0.0,0.0,0.0,0.0
2019-02-01 01:00:00,0.0,0.0,0.0,0.0
2019-02-01 02:00:00,0.0,0.0,0.0,0.0
2019-02-01 03:00:00,0.0,0.0,0.0,0.0
2019-02-01 04:00:00,0.0,0.0,0.0,0.0
2019-02-01 05:00:00,0.0,0.0,0.0,0.0
2019-02-01 06:00:00,0.0,0.0,0.0,0.0
2019-02-01 07:00:00,0.0,0.0,0.0,0.0
2019-02-01 08:00:00,0.044,0.027,0.001,0.071
2019-02-01 09:00:00,0.326,0.226,0.004,0.556
2019-02-01 10:00:00,0.381,0.276,0.021,0.678
2019-02-01 11:00:00,1.64,1.214,0.061,2.915
2019-02-01 12:00:00,1.772,1.305,0.134,3.211
2019-02-01 13:00:00,1.067,0.739,0.25,2.057
2019-02-01 14:00:00,1.845,1.249,1.112,4.206
2019-02-01 15:00:00,0.348,0.245,0.241,0.834
2019-02-01 16:00:00,0.294,0.212,0.192,0.698
2019-02-01 17:00:00,0.095,0.056,0.066,0.218
2019-02-01 18:00:00,0.0,0.0,0.0,0.0
2019-02-01 19:00:00,0.0,0.0,0.0,0.0
2019-02-01 20:00:00,0.0,0.0,0.0,0.0
2019-02-01 21:00:00,0.0,0.0,0.0,0.0
2019-02-01 22:00:00,0.0,0.0,0.0,0.0
2019-02-01 23:00:00,0.0,0.0,0.0,0.0
2019-02-02 00:00:00,0.0,0.0,0.0,0.0
2019-02-02 01:00:00,0.0,0.0,0.0,0.0
2019-02-02 02:00:00,0.0,0.0,0.0,0.0
2019-02-02 03:00:00,0.0,0.0,0.0,0.0
2019-02-02 04:00:00,0.0,0.0,0.0,0.0
2019-02-02 05:00:00,0.0,0.0,0.0,0.0
2019-02-02 06:00:00,0.0,0.0,0.0,0.0
2019-02-02 07:00:00,0.0,0.0,0.0,0.0
2019-02-02 08:00:00,0.384,0.251,0.03,0.664
2019-02-02 09:00:00,1.564,1.342,0.161,3.068
2019-02-02 10:00:00,1.707,1.917,0.481,4.105
2019-02-02 11:00:00,1.708,2.205,0.69,4.603
2019-02-02 12:00:00,1.49,2.286,0.664,4.44
2019-02-02 13:00:00,1.485,2.22,1.32,5.026
2019-02-02 14:00:00,0.837,0.999,1.472,3.308
2019-02-02 15:00:00,0.729,0.798,1.301,2.828
2019-02-02 16:00:00,0.558,0.438,0.253,1.248
2019-02-02 17:00:00,0.278,0.126,0.081,0.486
2019-02-02 18:00:00,0.0,0.0,0.0,0.0
2019-02-02 19:00:00,0.0,0.0,0.0,0.0
2019-02-02 20:00:00,0.0,0.0,0.0,0.0
2019-02-02 21:00:00,0.0,0.0,0.0,0.0
2019-02-02 22:00:00,0.0,0.0,0.0,0.0
2019-02-02 23:00:00,0.0,0.0,0.0,0.0
2019-02-03 00:00:00,0.0,0.0,0.0,0.0
2019-02-03 01:00:00,0.0,0.0,0.0,0.0
2019-02-03 02:00:00,0.0,0.0,0.0,0.0
2019-02-03 03:00:00,0.0,0.0,0.0,0.0
2019-02-03 04:00:00,0.0,0.0,0.0,0.0
2019-02-03 05:00:00,0.0,0.0,0.0,0.0
2019-02-03 06:00:00,0.0,0.0,0.0,0.0
2019-02-03 07:00:00,0.0,0.0,0.0,0.0
2019-02-03 08:00:00,0.196,0.124,0.006,0.327
2019-02-03 09:00:00,1.45,1.058,0.064,2.572
2019-02-03 10:00:00,1.408,1.676,0.439,3.523
2019-02-03 11:00:00,0.584,2.169,0.638,3.39
2019-02-03 12:00:00,1.289,2.183,0.678,4.15
2019-02-03 13:00:00,0.55,2.064,1.27,3.884
2019-02-03 14:00:00,0.644,1.832,2.307,4.783
2019-02-03 15:00:00,0.725,1.388,1.652,3.765
2019-02-03 16:00:00,0.912,0.664,0.594,2.17
2019-02-03 17:00:00,0.318,0.11,0.072,0.5
2019-02-03 18:00:00,0.0,0.0,0.0,0.001
2019-02-03 19:00:00,0.0,0.0,0.0,0.0
2019-02-03 20:00:00,0.0,0.0,0.0,0.0
2019-02-03 21:00:00,0.0,0.0,0.0,0.0
2019-02-03 22:00:00,0.0,0.0,0.0,0.0
2019-02-03 23:00:00,0.0,0.0,0.0,0.0
2019-02-04 00:00:00,0.0,0.0,0.0,0.0
2019-02-04 01:00:00,0.0,0.0,0.0,0.0
2019-02-04 02:00:00,0.0,0.0,0.0,0.0
2019-02-04 03:00:00,0.0,0.0,0.0,0.0
2019-02-04 04:00:00,0.0,0.0,0.0,0.0
2019-02-04 05:00:00,0.0,0.0,0.0,0.0
2019-02-04 06:00:00,0.0,0.0,0.0,0.0
2019-02-04 07:00:00,0.0,0.0,0.0,0.0
2019-02-04 08:00:00,0.421,0.306,0.057,0.784
2019-02-04 09:00:00,1.638,1.282,0.202,3.122
2019-02-04 10:00:00,2.423,1.8,0.439,4.662
2019-02-04 11:00:00,2.919,2.056,0.641,5.617
2019-02-04 12:00:00,2.84,1.921,0.786,5.547
2019-02-04 13:00:00,1.324,1.715,1.014,4.053
2019-02-04 14:00:00,2.206,1.576,1.838,5.62
2019-02-04 15:00:00,1.777,1.08,1.243,4.1
2019-02-04 16:00:00,1.078,0.606,0.554,2.238
2019-02-04 17:00:00,0.258,0.12,0.106,0.484
2019-02-04 18:00:00,0.0,0.0,0.0,0.0
2019-02-04 19:00:00,0.0,0.0,0.0,0.0
2019-02-04 20:00:00,0.0,0.0,0.0,0.0
2019-02-04 21:00:00,0.0,0.0,0.0,0.0
2019-02-04 22:00:00,0.0,0.0,0.0,0.0
2019-02-04 23:00:00,0.0,0.0,0.0,0.0
2019-02-05 00:00:00,0.0,0.0,0.0,0.0
2019-02-05 01:00:00,0.0,0.0,0.0,0.0
2019-02-05 02:00:00,0.0,0.0,0.0,0.0
2019-02-05 03:00:00,0.0,0.0,0.0,0.0
2019-02-05 04:00:00,0.0,0.0,0.0,0.0
2019-02-05 05:00:00,0.0,0.0,0.0,0.0
2019-02-05 06:00:00,0.0,0.0,0.0,0.0
2019-02-05 07:00:00,0.001,0.0,0.0,0.002
2019-02-05 08:00:00,0.379,0.259,0.008,0.647
2019-02-05 09:00:00,1.584,1.224,0.053,2.862
2019-02-05 10:00:00,2.418,1.78,0.161,4.359
2019-02-05 11:00:00,2.824,1.936,0.644,5.404
2019-02-05 12:00:00,2.722,1.975,0.668,5.365
2019-02-05 13:00:00,1.632,1.926,1.27,4.827
2019-02-05 14:00:00,1.945,1.714,2.125,5.784
2019-02-05 15:00:00,1.8,1.284,1.561,4.645
2019-02-05 16:00:00,1.293,0.678,0.648,2.619
2019-02-05 17:00:00,0.337,0.124,0.078,0.538
2019-02-05 18:00:00,0.0,0.0,0.0,0.001
2019-02-05 19:00:00,0.0,0.0,0.0,0.0
2019-02-05 20:00:00,0.0,0.0,0.0,0.0
2019-02-05 21:00:00,0.0,0.0,0.0,0.0
2019-02-05 22:00:00,0.0,0.0,0.0,0.0
2019-02-05 23:00:00,0.0,0.0,0.0,0.0
2019-02-06 00:00:00,0.0,0.0,0.0,0.0
2019-02-06 01:00:00,0.0,0.0,0.0,0.0
2019-02-06 02:00:00,0.0,0.0,0.0,0.0
2019-02-06 03:00:00,0.0,0.0,0.0,0.0
2019-02-06 04:00:00,0.0,0.0,0.0,0.0
2019-02-06 05:00:00,0.0,0.0,0.0,0.0
2019-02-06 06:00:00,0.0,0.0,0.0,0.0
2019-02-06 07:00:00,0.0,0.0,0.0,0.0
2019-02-06 08:00:00,0.094,0.105,0.011,0.209
2019-02-06 09:00:00,0.532,0.592,0.089,1.213
2019-02-06 10:00:00,1.633,1.388,0.259,3.28
2019-02-06 11:00:00,2.724,1.93,0.537,5.192
2019-02-06 12:00:00,2.519,1.88,0.177,4.576
2019-02-06 13:00:00,2.25,1.847,0.529,4.627
2019-02-06 14:00:00,2.018,1.55,1.54,5.109
2019-02-06 15:00:00,1.448,0.932,0.963,3.342
2019-02-06 16:00:00,0.662,0.448,0.461,1.572
2019-02-06 17:00:00,0.214,0.126,0.141,0.481
2019-02-06 18:00:00,0.0,0.0,0.0,0.001
2019-02-06 19:00:00,0.0,0.0,0.0,0.0
2019-02-06 20:00:00,0.0,0.0,0.0,0.0
2019-02-06 21:00:00,0.0,0.0,0.0,0.0
2019-02-06 22:00:00,0.0,0.0,0.0,0.0
2019-02-06 23:00:00,0.0,0.0,0.0,0.0
2019-02-07 00:00:00,0.0,0.0,0.0,0.0
2019-02-07 01:00:00,0.0,0.0,0.0,0.0
2019-02-07 02:00:00,0.0,0.0,0.0,0.0
2019-02-07 03:00:00,0.0,0.0,0.0,0.0
2019-02-07 04:00:00,0.0,0.0,0.0,0.0
2019-02-07 05:00:00,0.0,0.0,0.0,0.0
2019-02-07 06:00:00,0.0,0.0,0.0,0.0
2019-02-07 07:00:00,0.0,0.0,0.0,0.0
2019-02-07 08:00:00,0.158,0.085,0.05,0.293
2019-02-07 09:00:00,0.638,0.443,0.389,1.47
2019-02-07 10:00:00,1.402,1.193,0.742,3.337
2019-02-07 11:00:00,0.983,0.714,0.639,2.336
2019-02-07 12:00:00,1.257,0.889,0.636,2.781
2019-02-07 13:00:00,0.978,0.93,0.667,2.574
2019-02-07 14:00:00,1.106,1.28,1.01,3.397
2019-02-07 15:00:00,1.294,0.777,0.649,2.72
2019-02-07 16:00:00,0.789,0.409,0.65,1.847
2019-02-07 17:00:00,0.342,0.144,0.107,0.594
2019-02-07 18:00:00,0.001,0.0,0.001,0.003
2019-02-07 19:00:00,0.0,0.0,0.0,0.0
2019-02-07 20:00:00,0.0,0.0,0.0,0.0
2019-02-07 21:00:00,0.0,0.0,0.0,0.0
2019-02-07 22:00:00,0.0,0.0,0.0,0.0
2019-02-07 23:00:00,0.0,0.0,0.0,0.0
2019-02-08 00:00:00,0.0,0.0,0.0,0.0
2019-02-08 01:00:00,0.0,0.0,0.0,0.0
2019-02-08 02:00:00,0.0,0.0,0.0,0.0
2019-02-08 03:00:00,0.0,0.0,0.0,0.0
2019-02-08 04:00:00,0.0,0.0,0.0,0.0
2019-02-08 05:00:00,0.0,0.0,0.0,0.0
2019-02-08 06:00:00,0.0,0.0,0.0,0.0
2019-02-08 07:00:00,0.0,0.0,0.0,0.0
2019-02-08 08:00:00,0.103,0.065,0.001,0.169
2019-02-08 09:00:00,0.37,0.262,0.001,0.633
2019-02-08 10:00:00,0.968,0.812,0.001,1.78
2019-02-08 11:00:00,0.996,0.722,0.001,1.72
2019-02-08 12:00:00,1.118,1.855,0.001,2.974
2019-02-08 13:00:00,1.066,0.854,0.001,1.921
2019-02-08 14:00:00,0.765,0.691,0.001,1.457
2019-02-08 15:00:00,0.67,0.443,0.001,1.113
2019-02-08 16:00:00,0.15,0.112,0.001,0.263
2019-02-08 17:00:00,0.012,0.002,0.0,0.015
2019-02-08 18:00:00,0.0,0.0,0.0,0.0
2019-02-08 19:00:00,0.0,0.0,0.0,0.0
2019-02-08 20:00:00,0.0,0.0,0.0,0.0
2019-02-08 21:00:00,0.0,0.0,0.0,0.0
2019-02-08 22:00:00,0.0,0.0,0.0,0.0
2019-02-08 23:00:00,0.0,0.0,0.0,0.0
2019-02-09 00:00:00,0.0,0.0,0.0,0.0
2019-02-09 01:00:00,0.0,0.0,0.0,0.0
2019-02-09 02:00:00,0.0,0.0,0.0,0.0
2019-02-09 03:00:00,0.0,0.0,0.0,0.0
2019-02-09 04:00:00,0.0,0.0,0.0,0.0
2019-02-09 05:00:00,0.0,0.0,0.0,0.0
2019-02-09 06:00:00,0.0,0.0,0.0,0.0
2019-02-09 07:00:00,0.0,0.0,0.0,0.0
2019-02-09 08:00:00,0.053,0.037,0.003,0.094
2019-02-09 09:00:00,0.166,0.128,0.059,0.353
2019-02-09 10:00:00,0.353,0.278,0.246,0.877
2019-02-09 11:00:00,0.428,0.327,0.303,1.058
2019-02-09 12:00:00,0.894,0.66,0.586,2.14
2019-02-09 13:00:00,1.073,0.804,0.746,2.622
2019-02-09 14:00:00,0.676,0.548,0.512,1.735
2019-02-09 15:00:00,0.448,0.542,0.531,1.521
2019-02-09 16:00:00,0.238,0.233,0.208,0.679
2019-02-09 17:00:00,0.052,0.036,0.039,0.128
2019-02-09 18:00:00,0.0,0.0,0.0,0.0
2019-02-09 19:00:00,0.0,0.0,0.0,0.0
2019-02-09 20:00:00,0.0,0.0,0.0,0.0
2019-02-09 21:00:00,0.0,0.0,0.0,0.0
2019-02-09 22:00:00,0.0,0.0,0.0,0.0
2019-02-09 23:00:00,0.0,0.0,0.0,0.0
2019-02-10 00:00:00,0.0,0.0,0.0,0.0
2019-02-10 01:00:00,0.0,0.0,0.0,0.0
